
irr,tamb,tmodule,wind,pack
649,35.72,47.09,2.9,31.03
651,36.29,47.5,3.0,31.03
656,36.7,48.31,2.8,31.2
661,36.7,48.48,2.8,31.38
661,37.26,48.64,2.6,31.45
664,37.26,48.64,2.6,31.45
676,37.26,49.05,2.4,31.88
676,37.26,49.45,2.4,32.1
681,37.67,49.7,2.2,32.25
686,37.51,49.86,2.2,32.25
683,37.26,49.7,2.2,32.29
688,37.67,50.1,2.3,32.44
688,37.91,50.1,2.3,32.63
690,38.08,50.26,2.3,32.74
698,37.67,50.26,2.3,33.09
700,37.91,50.1,2.3,33.15
703,37.51,50.1,2.6,33.26
705,37.67,50.1,2.7,33.36
708,37.91,50.26,2.7,33.48
703,38.08,50.43,2.7,33.51
710,38.48,50.67,2.7,33.66
710,38.48,50.67,2.8,33.89
722,38.48,50.67,2.9,34.14
727,38.65,50.83,2.9,34.42
727,39.05,51.24,2.8,34.55
732,39.7,51.48,2.7,34.59
732,39.86,51.48,2.7,34.71
732,39.7,51.65,2.6,34.8
737,39.7,51.24,2.6,34.89
744,39.46,51.08,2.7,35.25
744,39.29,51.48,2.7,35.33
744,39.46,51.48,2.7,35.49
747,39.46,51.81,2.7,35.54
749,39.46,51.81,2.8,35.62
753,39.46,51.65,2.8,35.84
765,39.05,51.48,2.8,36.09
762,39.05,51.65,2.8,36.34
765,38.89,51.65,2.9,36.35
770,38.65,51.24,2.9,36.45
765,38.89,51.65,2.8,36.54
770,39.05,52.05,2.8,36.55
772,39.29,52.21,2.8,36.72
774,39.29,52.21,2.8,36.68
779,39.05,52.21,2.8,36.98
782,38.89,52.46,2.8,36.93
784,38.65,52.05,2.9,37.16
792,38.89,52.21,3.0,37.44
792,38.65,52.05,2.9,37.49
796,38.65,52.46,2.9,37.77
799,38.89,52.86,3.0,37.87
801,39.05,53.03,2.8,38.03
811,39.29,53.03,3.0,38.18
809,39.7,53.27,3.0,38.09
806,39.46,53.03,3.0,38.15
809,39.29,53.03,3.0,38.13
806,39.86,53.27,2.8,38.11
806,40.03,53.84,2.8,38.16
809,39.7,53.84,2.8,38.23
811,40.03,53.84,2.8,38.32
816,40.03,54.25,2.7,38.39
818,40.68,55.06,2.7,38.65
821,40.68,55.38,2.5,38.98
823,40.84,55.79,2.5,39.08
833,41.25,56.28,2.2,39.15
840,41.65,56.28,2.2,39.44
840,41.49,56.28,2.3,39.31
840,41.49,55.38,2.4,39.42
840,41.08,55.22,2.4,39.25
836,41.25,55.79,2.4,39.32
836,41.25,56.68,2.4,39.32
838,41.25,56.68,2.5,39.42
845,41.25,57.09,2.5,39.57
848,41.08,57.25,2.5,39.85
853,41.08,57.09,2.5,40.04
858,41.08,57.5,2.3,40.08
855,41.49,57.9,2.2,40.14
858,42.46,58.06,2.2,40.18
858,42.46,57.9,2.2,40.03
855,42.22,57.9,2.3,40.02
858,42.22,58.06,2.4,40.09
860,42.87,58.71,2.3,40.08
858,43.44,58.88,2.3,40.02
862,43.6,59.04,2.2,40.25
855,43.84,58.88,2.3,40.38
860,43.6,59.28,2.2,40.41
862,44.25,60.09,2.2,40.55
862,44.5,60.09,2.1,40.68
867,44.25,60.26,1.9,40.79
870,44.5,60.42,1.8,40.81
870,45.31,61.07,1.7,40.86
879,45.71,61.07,1.7,41.04
879,46.28,61.23,1.7,41.17
877,45.88,61.07,1.7,41.23
875,46.28,61.07,1.7,41.22
882,45.88,61.07,1.7,41.3
879,45.71,61.23,1.8,41.19
879,45.47,61.07,1.9,41.15
882,45.06,60.42,2.0,41.17
882,44.9,61.07,2.1,41.34
882,45.06,61.07,2.1,41.42
887,44.74,60.66,2.1,41.13
887,44.5,60.66,2.1,41.59
887,43.84,60.09,2.3,41.71
884,44.01,60.42,2.2,41.67
887,44.01,60.66,2.2,41.65
889,43.84,60.83,2.1,41.74
889,43.6,60.66,2.2,41.87
889,43.28,60.09,2.2,41.8
892,43.28,60.26,2.4,41.83
892,43.28,59.85,2.4,41.81
895,42.87,60.09,2.4,41.9
900,43.03,59.85,2.5,42.15
895,43.03,60.09,2.6,42.06
895,43.6,61.07,2.6,42.15
900,43.44,60.66,2.8,42.08
895,44.01,61.23,2.7,42.07
898,44.5,61.64,2.5,41.96
900,44.9,61.23,2.5,42.2
902,44.74,61.07,2.4,42.45
907,43.84,60.42,2.4,42.55
907,43.84,60.42,2.4,42.5
907,43.28,59.85,2.5,42.52
900,43.03,59.69,2.6,42.35
910,42.87,59.69,2.6,42.66
905,43.28,60.66,2.5,42.53
907,43.44,61.07,2.6,42.48
905,43.44,61.48,2.6,42.41
905,43.6,61.23,2.5,42.39
905,43.44,61.07,2.6,42.56
907,43.6,61.88,2.3,42.6
905,44.01,62.45,2.1,42.42
907,43.6,62.45,2.1,42.44
902,43.6,62.05,2.1,42.42
907,43.6,62.21,2.2,42.44
910,43.6,62.21,2.2,42.49
910,43.28,62.05,2.3,42.45
905,44.25,62.45,2.3,42.57
905,44.5,63.02,2.1,42.56
902,44.9,63.67,2.1,42.41
907,44.5,63.26,2.2,42.54
905,44.74,63.02,2.2,42.42
907,45.31,62.21,2.1,42.52
912,44.5,61.23,2.2,42.84
912,44.01,61.07,2.3,42.89
912,43.6,60.83,2.3,43.06
910,43.84,61.23,2.4,42.81
678,43.44,61.07,2.4,42.65
905,43.84,61.64,2.7,42.71
902,43.28,61.23,2.7,42.55
898,42.87,60.42,3.0,42.7
900,42.63,60.09,3.0,42.44
892,43.6,60.42,2.9,42.24
902,43.6,61.07,2.8,42.69
905,43.6,61.07,2.7,43.08
910,43.84,61.07,2.7,43.04
910,44.25,61.88,2.6,42.71
907,44.01,61.48,2.6,42.98
907,44.25,61.23,2.5,43.06
910,44.5,61.23,2.5,42.89
907,44.01,61.07,2.3,42.88
907,44.01,61.48,2.3,43.0
905,44.25,61.48,2.4,42.89
907,44.01,62.05,2.4,42.89
907,44.01,62.45,2.4,42.91
907,43.84,62.05,2.4,42.93
910,43.6,62.05,2.3,42.91
912,44.01,62.21,2.3,42.95
910,44.01,62.86,2.1,42.96
912,43.6,62.86,2.1,42.9
902,44.74,62.86,2.1,42.68
902,45.47,63.26,2.1,42.61
902,45.71,62.86,2.2,42.61
905,46.12,63.26,2.2,42.71
905,47.09,63.02,2.2,42.82
907,46.85,63.02,2.2,42.71
905,46.53,63.02,2.2,42.72
907,46.28,62.86,2.3,42.82
900,46.12,62.86,2.5,40.83
905,45.88,63.26,2.5,42.48
907,46.28,63.26,2.5,42.65
900,47.26,63.67,2.4,42.43
898,47.91,63.83,2.3,42.48
905,48.07,63.83,2.2,42.5
907,48.64,63.02,2.4,42.54
907,47.66,62.45,2.5,42.53
902,47.09,62.05,2.6,42.49
898,47.5,62.61,2.4,42.41
900,47.5,63.02,2.4,42.41
900,46.85,62.86,2.4,42.44
898,46.85,62.86,2.5,42.62
910,46.12,62.21,2.6,43.0
910,45.88,62.21,2.6,42.99
910,45.31,61.88,2.6,42.78
900,45.47,62.21,2.6,42.62
902,45.47,62.45,2.4,42.73
905,45.47,62.45,2.5,42.77
889,46.69,62.86,2.6,42.26
884,46.53,62.05,2.6,41.89
887,46.69,62.61,2.6,41.73
892,46.69,62.45,2.4,42.16
889,46.85,62.86,2.4,42.14
884,47.5,63.67,2.2,42.06
889,47.09,63.43,2.1,41.81
887,46.85,63.43,2.1,41.76
879,46.53,63.67,1.8,41.49
882,46.85,63.83,1.8,41.57
887,47.5,64.0,1.6,41.74
884,47.5,63.83,1.6,41.45
887,47.5,63.67,1.9,41.65
889,47.26,63.43,1.9,41.79
892,47.66,63.83,1.9,41.79
882,47.66,63.83,1.9,41.31
887,47.91,63.67,1.9,41.76
887,47.5,62.61,2.4,41.7
884,47.26,62.45,2.4,41.42
882,47.26,62.45,2.6,41.39
872,47.09,62.61,2.5,41.22
875,47.26,63.02,2.4,41.04
870,47.26,63.43,2.5,40.8
870,47.66,63.67,2.5,40.83
875,47.5,63.26,2.5,40.95
875,47.5,63.43,2.4,41.08
879,46.28,62.45,2.4,41.17
875,46.69,62.61,2.3,41.02
870,46.85,62.86,2.3,40.84
865,47.09,62.86,2.2,40.69
860,47.26,63.43,2.1,40.17
848,47.91,63.83,2.1,39.6
850,48.31,63.67,2.0,39.83
865,47.91,63.26,2.0,40.4
850,47.66,62.86,2.1,39.95
853,47.66,62.61,2.0,39.83
853,47.91,62.86,1.9,40.05
853,47.91,62.86,2.0,40.25
845,48.07,63.26,2.0,40.11
848,48.48,63.67,1.9,39.66
836,48.64,63.67,2.0,39.49
843,48.07,63.67,2.0,39.64
838,48.48,63.43,1.9,39.43
836,48.64,63.67,1.8,39.6
838,49.29,63.67,1.9,39.53
838,49.7,63.83,1.9,39.49
838,49.86,63.43,2.0,39.27
826,50.43,64.0,2.1,38.95
831,50.26,64.24,2.0,39.19
833,50.67,64.24,1.9,39.25
836,50.83,64.24,1.8,39.37
833,51.08,64.81,1.8,39.11
831,51.65,65.05,1.8,38.83
831,51.81,65.05,1.7,38.83
831,52.21,65.46,1.6,38.96
828,51.81,65.21,1.4,38.82
826,51.81,65.21,1.4,39.06
828,51.81,64.81,1.6,39.16
826,51.48,64.4,1.9,39.02
821,51.65,64.4,1.9,38.76
818,52.05,64.65,2.1,38.92
816,52.21,64.81,2.1,38.5
814,52.21,64.4,2.2,38.29
818,52.05,64.0,2.3,38.45
814,51.48,63.43,2.6,38.33
814,51.48,63.26,2.6,38.49
816,50.43,62.61,2.6,38.59
809,50.26,62.21,2.6,38.48
801,50.1,62.61,2.6,38.11
804,49.45,62.21,2.5,38.01
801,48.88,62.05,2.6,38.21
799,48.88,61.64,2.6,37.9
796,48.64,61.48,2.6,37.73
794,47.91,61.07,2.6,37.71
794,48.07,61.23,2.5,37.7
789,48.31,61.88,2.5,37.58
787,48.48,62.05,2.3,37.31
784,48.31,61.88,2.3,36.91
782,48.31,61.64,2.4,36.95
782,47.26,60.42,2.5,36.87
779,47.5,60.42,2.5,36.41
772,47.26,60.83,2.4,36.48
767,46.85,60.26,2.2,36.36
770,46.69,60.26,2.3,36.54
767,46.53,59.69,2.3,36.43
765,46.53,59.44,2.4,36.23
760,46.53,59.69,2.4,35.9
755,46.53,60.26,2.3,35.87
749,46.53,60.26,2.1,35.71
749,46.69,60.26,2.0,35.62
753,46.85,59.85,2.3,35.7
753,46.28,59.04,2.4,35.65
749,45.88,58.71,2.5,35.72
749,46.12,58.71,2.5,35.6
744,46.12,59.44,2.3,35.48
744,46.53,59.69,2.0,35.13
737,46.85,59.85,2.1,35.09
732,47.26,59.85,2.2,34.8
730,47.26,60.42,2.2,34.57
727,47.5,59.85,2.1,34.49
720,47.91,59.69,1.9,34.22
720,47.66,59.69,1.9,34.24
722,46.85,58.88,2.0,34.36
715,46.69,58.47,2.2,34.12
715,46.85,58.88,2.4,33.97
708,46.85,59.04,2.4,33.76
708,46.85,59.28,2.4,33.82
708,47.09,59.04,2.4,33.68
705,46.69,59.28,2.3,33.27
693,47.26,59.28,2.3,33.07
693,46.53,58.47,2.4,33.09
695,46.69,58.31,2.4,32.9
686,46.12,57.9,2.3,32.63
683,45.88,57.66,2.3,32.69
681,45.71,57.25,2.4,32.44
681,45.06,56.93,2.6,32.52
681,44.74,56.93,2.6,32.45
673,45.06,57.5,2.6,32.17
673,45.31,57.66,2.6,32.17
673,45.31,57.25,2.7,32.04
669,45.06,56.68,2.6,31.94
664,44.9,56.52,2.7,31.95
661,45.31,57.09,2.7,31.69
659,45.31,56.93,2.6,31.44
654,45.31,56.93,2.6,31.38
656,45.06,56.52,2.5,31.35
656,44.5,56.11,2.5,31.14
649,44.5,56.28,2.5,30.87
642,44.74,56.11,2.4,30.63
642,44.9,56.52,2.4,30.48
627,44.74,56.52,2.2,29.98
625,45.06,56.52,2.2,29.6
617,45.06,56.52,2.2,29.41
622,45.47,56.68,2.1,29.68
615,45.47,56.52,2.1,29.48
622,45.47,56.52,2.0,29.42
612,45.47,56.28,2.0,29.14
604,45.47,56.28,1.9,29.03
602,45.06,55.63,1.9,28.57
599,45.06,55.38,2.1,28.19
597,44.9,55.06,2.3,28.45
592,45.06,55.22,2.2,28.24
602,44.9,55.06,2.2,28.76
594,44.74,55.06,2.3,28.41
589,44.74,54.81,2.3,28.2
582,44.74,54.81,2.4,27.94
580,45.31,54.81,2.4,27.71
580,45.31,55.06,2.3,27.48
572,44.9,54.65,2.2,27.15
567,45.31,54.65,2.1,27.05
560,45.47,54.65,2.2,26.96
565,45.47,54.81,2.3,26.91
563,45.71,55.06,2.2,26.78
553,45.88,55.06,2.1,26.36
553,45.71,54.65,2.0,26.31
553,45.71,54.65,2.1,26.23
543,45.71,54.0,2.2,26.1
536,45.31,54.25,2.2,25.67
533,45.47,54.41,2.1,25.35
536,45.71,54.65,2.0,25.55
531,46.12,54.81,1.9,25.36
528,46.28,54.81,1.9,25.3
523,46.53,55.22,1.9,25.2
523,46.69,55.06,1.9,24.99
519,46.53,54.81,1.7,24.75
516,46.53,55.06,1.7,24.53
509,46.28,54.81,1.5,24.04
501,46.12,54.65,1.5,23.93
494,46.12,54.41,1.6,23.73
489,45.71,54.0,1.6,23.59
482,45.06,53.59,1.8,23.24
482,44.9,53.43,1.8,22.91
475,44.5,52.86,1.8,22.74
467,44.25,52.62,1.8,22.48
465,44.01,52.46,2.1,22.41
465,44.5,52.62,2.0,22.37
461,44.5,52.86,2.0,22.22
457,43.84,52.05,2.0,22.16
457,43.44,51.81,2.1,21.78
449,43.44,51.81,1.9,21.65
439,43.6,52.05,1.6,21.37
437,43.6,52.21,1.6,21.21
435,43.84,51.81,1.5,21.12
435,43.84,51.81,1.5,20.95
427,43.84,51.48,1.5,20.83
422,43.6,51.24,1.6,20.69
420,43.84,51.24,1.5,20.46
408,43.84,51.08,1.5,20.13
405,43.84,51.24,1.5,19.87
403,43.84,51.24,1.6,19.57
398,43.6,50.83,1.6,19.64
391,43.6,50.67,1.7,19.6
393,43.28,50.43,1.7,19.53
396,43.44,50.26,1.7,19.51
393,43.28,49.86,1.8,19.49
391,43.28,49.45,1.9,19.43
388,43.03,49.45,1.9,19.38
386,42.87,49.45,1.9,19.23
378,42.87,49.45,1.9,18.97
371,42.87,49.29,2.0,18.63
361,42.87,49.7,2.0,18.44
359,42.63,49.29,1.9,18.13
352,42.46,48.88,1.9,18.1
349,42.22,48.88,1.8,17.92
344,41.81,48.31,1.9,17.78
344,41.49,47.91,2.0,17.57
344,41.08,47.66,2.1,17.45
339,41.08,47.5,2.2,17.19
334,40.84,46.85,2.3,17.26
332,40.68,46.69,2.4,16.91
330,40.27,46.28,2.5,17.01
327,39.86,46.12,2.6,16.92
322,40.03,45.88,2.6,16.76
320,39.86,45.71,2.7,16.59
314,39.7,45.47,2.7,16.34
307,39.46,45.31,2.7,16.12
302,39.29,44.74,2.7,16.0
302,39.05,44.74,2.7,15.76
292,39.05,44.5,2.7,15.67
297,38.89,44.5,2.7,15.59
292,38.89,44.01,2.7,15.09
290,38.65,43.84,2.7,14.47
290,38.65,43.84,2.7,14.73
282,38.65,43.44,2.8,14.26
275,38.48,43.28,2.8,13.92
272,38.48,43.03,2.8,13.74
270,38.24,42.87,2.7,13.56
263,38.24,42.63,2.8,13.38
260,38.24,42.63,2.8,13.29
253,38.24,42.22,2.8,13.08
253,38.24,42.22,2.8,12.88
243,38.08,42.06,2.6,12.69
243,38.08,41.81,2.6,12.44
238,38.24,41.65,2.5,12.34
233,37.91,41.49,2.6,12.07
233,37.91,41.49,2.6,11.94
229,37.67,41.25,2.6,11.78
229,37.67,41.08,2.6,11.6
224,37.51,41.08,2.6,11.38
216,37.51,40.68,2.7,11.21
214,37.51,40.43,2.7,11.1
207,37.51,40.68,2.6,10.66
202,37.67,40.27,2.6,10.43
238,28.65,31.25,2.0,10.89
236,28.9,31.41,2.2,11.14
246,28.9,31.41,2.2,11.38
248,29.06,31.66,2.3,11.53
250,29.06,31.66,2.3,11.64
258,29.06,31.82,2.4,11.77
260,29.06,32.23,2.4,12.0
268,29.3,32.23,2.3,12.16
268,29.46,32.71,2.3,12.44
270,29.71,32.96,2.3,12.56
272,29.71,33.12,2.3,12.72
277,29.71,33.12,2.2,12.93
282,29.87,33.53,2.2,13.0
287,29.87,33.53,2.1,13.37
290,30.03,33.69,2.2,13.47
294,30.03,33.69,2.2,13.68
297,30.03,33.93,2.3,13.87
302,30.03,34.09,2.4,14.06
304,30.28,34.09,2.5,14.18
304,30.44,34.34,2.5,14.4
312,30.28,34.5,2.5,14.66
314,30.44,34.5,2.6,14.7
322,30.28,34.75,2.7,14.84
322,30.44,34.75,2.8,15.05
327,30.44,34.91,2.8,15.25
327,30.44,35.07,2.7,15.33
332,30.68,35.31,2.6,15.57
339,30.84,35.48,2.6,15.66
342,30.68,35.48,2.5,15.94
344,30.84,35.72,2.5,16.18
349,31.09,35.88,2.5,16.33
352,31.25,36.13,2.5,16.62
359,31.25,36.53,2.3,16.69
361,31.25,36.53,2.3,16.77
364,31.25,36.53,2.3,17.09
369,31.66,36.7,2.3,17.43
374,31.66,36.7,2.4,17.53
381,31.41,37.1,2.4,17.75
381,31.66,36.86,2.5,18.02
391,31.82,37.1,2.4,18.44
398,31.82,37.67,2.4,18.66
396,32.06,37.67,2.4,18.75
405,32.06,38.08,2.4,19.02
405,31.82,38.08,2.4,19.22
410,32.23,38.08,2.6,19.39
413,32.23,38.24,2.6,19.48
417,32.23,38.48,2.6,19.76
422,32.47,38.65,2.7,19.77
422,32.71,38.65,2.8,20.03
430,32.47,38.65,2.8,20.22
437,32.47,38.89,3.0,20.41
437,32.71,38.65,3.0,20.62
442,32.47,39.05,3.1,20.64
447,32.96,39.05,3.1,20.68
447,32.71,39.05,3.0,21.16
454,32.96,39.46,3.1,21.19
454,32.71,39.46,3.0,21.35
439,32.47,39.46,3.2,21.67
470,32.71,39.7,3.2,22.1
472,32.71,39.86,3.3,22.29
480,32.47,39.86,3.3,22.49
482,32.47,39.86,3.4,22.73
489,32.47,39.86,3.4,23.06
492,32.47,39.86,3.5,23.22
492,32.71,39.86,3.5,23.16
497,32.96,39.7,3.6,23.38
504,32.96,40.27,3.5,23.66
501,33.12,40.27,3.5,23.84
509,33.12,40.68,3.4,24.01
509,33.12,40.43,3.4,24.25
514,33.53,40.84,3.4,24.36
521,33.28,41.08,3.2,24.48
523,33.93,41.49,3.2,24.55
523,34.34,42.06,2.8,24.8
531,34.5,42.46,2.7,24.94
531,34.91,42.63,2.6,25.18
536,35.07,42.87,2.4,25.38
543,34.91,43.03,2.4,25.7
541,34.91,43.28,2.2,25.55
550,35.07,43.44,2.2,26.04
548,35.07,43.6,2.2,26.12
558,35.07,43.84,2.4,26.32
558,35.07,44.01,2.4,26.55
567,35.31,44.5,2.4,26.73
565,35.72,45.31,2.4,26.89
572,35.72,45.31,2.4,27.07
575,35.88,45.06,2.5,27.28
577,36.13,45.47,2.5,27.57
582,35.88,45.71,2.4,27.66
585,36.29,45.47,2.4,27.63
585,36.29,45.88,2.4,27.81
587,36.7,46.12,2.2,27.96
592,36.86,46.53,2.3,28.07
597,36.86,46.53,2.3,28.16
594,37.91,47.09,2.3,28.23
599,37.91,46.85,2.3,28.51
602,38.48,46.85,2.4,28.63
607,38.08,47.26,2.4,28.88
612,37.91,47.09,2.4,29.1
620,38.08,47.66,2.4,29.25
620,38.24,48.31,2.4,29.38
620,38.48,47.91,2.3,29.53
622,38.89,48.48,2.3,29.72
632,39.29,48.88,2.2,29.88
632,39.29,48.88,2.0,30.02
637,38.89,48.07,2.1,30.04
639,38.65,48.64,2.1,30.21
637,38.48,48.88,1.9,30.09
642,38.24,48.88,2.0,30.26
644,37.91,48.64,2.0,30.33
649,37.67,48.48,2.3,30.65
649,37.91,48.88,2.3,30.67
647,38.48,49.45,2.3,30.64
654,38.24,49.86,2.4,30.63
654,38.24,49.7,2.3,30.89
659,38.08,49.86,2.3,31.0
661,37.91,49.7,2.5,31.11
664,37.67,49.29,2.5,31.23
661,37.67,49.45,2.6,31.46
669,37.67,49.7,2.6,31.79
673,37.51,50.1,2.5,31.75
669,37.91,50.26,2.5,31.85
676,37.67,50.26,2.5,31.94
678,38.08,50.83,2.5,32.06
683,38.65,50.83,2.5,32.2
681,39.29,51.48,2.4,32.14
686,38.65,50.83,2.1,32.48
695,38.65,51.08,2.1,32.66
695,38.89,51.24,2.0,32.82
700,39.05,51.65,1.9,33.07
700,39.46,52.21,1.9,32.92
695,40.03,52.62,1.9,32.89
693,40.27,53.03,1.8,32.86
705,40.03,53.03,1.8,33.24
705,40.43,53.59,1.7,33.39
710,40.68,53.43,1.6,33.19
708,40.84,53.59,1.6,33.34
712,41.08,54.0,1.6,33.56
715,41.25,53.84,1.5,33.58
720,41.08,54.0,1.6,33.68
720,40.84,54.0,1.6,33.94
722,41.08,54.65,1.7,33.77
725,41.08,54.65,1.7,34.16
732,40.84,54.41,1.8,34.23
732,40.84,53.84,1.9,34.4
742,40.27,53.84,2.1,34.52
737,40.68,54.0,2.1,34.79
737,41.25,54.81,1.9,34.76
744,41.81,55.06,1.9,35.06
747,41.81,55.06,1.9,35.0
753,42.06,55.63,1.9,35.4
755,42.22,55.63,1.8,35.52
760,43.28,56.28,1.7,35.62
760,43.28,56.52,1.6,35.71
762,43.28,56.68,1.4,35.85
772,42.63,56.68,1.5,35.87
770,42.46,56.52,1.5,35.89
774,42.06,56.28,1.7,36.04
772,41.81,56.11,1.7,36.12
777,41.65,56.68,1.8,36.23
779,42.06,57.09,1.8,36.43
774,42.06,57.25,1.8,36.28
782,42.46,57.66,1.8,36.57
789,43.28,58.06,1.9,36.8
782,43.28,58.31,1.8,36.76
787,43.84,58.47,1.6,36.76
792,43.6,58.88,1.4,36.83
796,43.28,58.47,1.3,37.0
792,43.44,58.88,1.4,36.78
794,43.44,58.88,1.4,36.82
792,43.03,59.04,1.5,36.72
801,42.63,58.88,1.5,36.99
799,42.63,58.88,1.6,37.32
801,42.46,58.47,1.7,37.45
799,42.22,58.31,1.8,37.32
809,42.06,58.06,1.9,37.57
806,42.22,58.47,2.0,37.55
809,41.81,57.9,2.0,37.84
811,41.81,58.31,2.1,37.67
814,42.22,58.47,2.0,37.95
816,42.46,59.04,2.0,37.91
816,43.44,60.09,1.9,37.91
814,43.44,59.85,1.8,37.98
816,44.25,60.26,1.6,38.11
823,44.9,60.66,1.2,38.23
821,45.47,61.07,1.2,38.25
826,45.71,61.07,0.9,38.49
823,45.88,61.23,0.9,38.31
828,46.28,61.88,0.8,38.41
828,46.85,62.05,0.8,38.52
833,47.26,62.21,0.8,38.75
836,47.66,62.45,0.8,38.74
833,47.66,62.86,0.8,38.86
840,47.66,62.61,0.8,38.95
831,47.91,62.61,1.0,38.87
828,48.31,62.61,1.0,38.79
831,48.31,62.86,0.9,38.89
833,48.88,62.86,1.0,38.81
838,48.88,63.26,1.0,38.95
840,48.48,62.86,1.0,39.2
843,48.31,63.02,1.1,39.3
838,48.31,63.26,1.2,39.38
845,47.66,63.02,1.3,39.47
848,47.26,62.61,1.4,39.62
858,46.53,62.45,1.7,39.83
860,46.12,62.05,1.7,40.02
858,45.71,62.05,1.9,40.15
850,45.47,61.88,1.9,39.97
850,45.47,62.21,2.0,39.7
850,45.06,62.21,1.9,39.78
858,45.31,62.45,2.0,39.93
850,45.06,62.61,1.9,39.76
853,45.31,62.86,1.9,39.86
853,45.47,63.02,1.9,39.95
855,45.06,62.61,1.8,40.11
858,45.31,62.86,1.8,40.11
862,45.31,63.02,1.7,40.26
860,45.71,63.67,1.7,40.28
862,45.88,63.83,1.6,40.18
860,46.28,63.67,1.6,40.32
862,46.28,63.83,1.5,40.39
862,46.85,64.0,1.5,40.39
858,47.26,64.4,1.4,40.08
858,48.07,64.65,1.3,40.33
855,48.07,64.24,1.3,40.3
865,49.05,64.65,1.4,40.33
867,49.7,64.81,1.4,40.89
875,49.29,65.05,1.3,40.98
870,49.45,65.21,1.3,40.82
870,49.7,65.46,1.3,40.36
865,49.45,65.21,1.2,40.25
862,49.05,65.05,1.3,40.47
872,49.05,64.65,1.5,40.85
872,48.64,64.65,1.4,40.88
867,48.48,64.4,1.4,40.76
872,48.48,64.24,1.5,40.83
872,48.31,63.83,1.5,40.89
867,48.07,64.24,1.6,40.89
872,47.91,64.24,1.6,40.94
870,48.07,64.4,1.7,41.32
887,48.31,64.4,1.6,41.83
887,48.07,64.65,1.5,41.77
889,48.64,65.05,1.5,41.97
884,49.29,65.21,1.5,41.47
882,49.29,65.46,1.5,41.52
882,49.7,65.78,1.4,41.71
887,50.1,65.78,1.4,41.67
884,49.86,65.78,1.4,41.65
882,50.1,65.46,1.4,41.23
882,50.1,65.46,1.5,41.16
882,49.86,65.46,1.6,41.46
877,50.67,66.03,1.4,41.39
872,50.43,66.43,1.4,41.05
875,50.43,66.03,1.4,40.75
877,50.83,66.19,1.4,41.18
875,51.08,65.46,1.5,40.91
870,51.24,65.62,1.6,40.94
870,51.08,65.78,1.5,41.05
882,51.08,65.78,1.4,41.13
879,51.08,65.78,1.4,41.22
882,51.24,66.19,1.4,41.13
884,50.83,65.62,1.7,41.44
877,50.67,65.46,1.7,41.41
875,50.67,66.03,1.6,41.26
879,51.08,66.43,1.5,41.14
872,51.24,66.19,1.5,41.08
870,51.08,66.03,1.7,40.79
870,51.81,66.19,1.7,40.7
865,52.05,66.19,1.7,40.53
862,51.48,65.46,1.7,40.24
860,51.08,65.21,1.8,40.77
879,50.43,64.65,1.9,41.28
879,50.1,64.81,2.0,41.54
879,50.1,64.81,2.0,41.5
882,50.67,65.05,2.0,41.55
877,50.1,64.81,1.9,41.29
865,49.05,64.4,2.0,40.66
860,49.45,64.81,1.9,40.44
853,49.86,65.46,1.8,40.4
865,50.26,65.78,1.5,40.76
872,49.7,65.62,1.4,40.9
870,49.05,65.46,1.4,40.91
865,48.48,65.05,1.7,40.72
867,48.48,65.05,1.7,40.71
867,47.91,65.05,1.7,40.68
865,47.5,64.65,1.8,40.6
865,46.85,64.4,2.0,40.39
850,46.69,64.65,2.2,39.99
855,46.53,64.24,2.3,40.23
858,45.88,63.67,2.4,40.07
858,45.88,63.67,2.4,40.11
858,45.88,64.0,2.4,40.09
855,46.12,63.83,2.4,39.93
853,46.53,63.26,2.4,39.89
845,46.28,63.26,2.4,39.67
848,46.69,63.83,2.3,39.5
845,46.85,63.67,2.2,39.28
843,46.85,64.0,2.2,39.54
845,47.09,64.24,2.1,39.69
845,47.66,64.24,2.0,39.81
848,48.07,64.65,1.8,39.88
845,48.31,64.65,1.8,39.73
845,48.07,64.81,1.6,39.49
843,48.48,64.81,1.6,39.72
845,48.48,64.65,1.6,39.64
848,48.07,64.65,1.7,39.6
848,48.07,64.65,1.7,39.61
843,47.91,64.24,1.7,39.28
843,47.66,64.0,1.7,39.05
840,47.66,64.0,1.7,38.93
838,47.5,64.0,1.8,38.67
840,47.26,64.4,1.8,39.11
843,47.91,64.4,1.8,39.25
843,47.66,64.65,1.7,39.28
838,48.48,65.05,1.5,39.0
840,47.91,64.24,1.5,38.88
838,48.07,64.0,1.6,39.11
838,48.64,64.24,1.5,38.84
833,48.48,64.65,1.4,38.7
828,48.88,64.24,1.4,38.31
831,48.48,63.83,1.5,38.53
831,48.31,63.83,1.6,38.71
836,48.64,64.0,1.6,38.97
833,47.91,63.43,1.8,38.91
838,47.91,63.67,1.8,38.86
836,47.09,63.02,1.8,39.0
833,46.85,63.43,1.9,38.65
836,47.09,63.67,1.9,38.79
836,47.66,64.24,1.8,38.78
833,47.91,64.4,1.7,38.78
833,47.66,64.24,1.6,38.73
821,47.5,64.0,1.6,38.31
818,47.26,63.83,1.7,38.1
811,47.09,63.26,1.8,37.85
811,46.69,63.43,1.8,37.98
811,46.69,63.67,1.7,37.88
809,46.12,63.02,1.8,37.89
